CategoryCode,CategoryCodeDesc,CategoryShortDesc,CategoryLongDesc,CategoryType,TopCategory,
SR9803,9803,,,A,N,
SR9805,9805,,,A,N,
SR9806,9806,,,A,N,
SR9808,9808,,,A,N,
SR9810,9810,,,A,N,
SR9812,9812,,,A,N,
SR9814,9814,,,A,N,
SR9816,9816,,,A,N,
SR9818,9818,,,A,N,
SR9824,9824,,,A,N,
SR9828,9828,,,A,N,
SR9832,9832,,,A,N,
SR9836,9836,,,A,N,
SR99,99,,,A,N,
SR99-13,99-13,,,A,N,
SR9900,9900,,,A,N,
SR990B,"990B,991B,992B,993BX,997BX,998",,,A,N,
SR9910,9910,,,A,N,
SR9920,9920,,,A,N,
SR9936,9936,,,A,N,
SR9940,9940,,,A,N,
SR995D2,995D2,,,A,N,
SR9960,9960,,,A,N,
SR996D2,996D2,,,A,N,
SR9970,9979,,,A,N,
SR9985,9985,,,A,N,
SR99K,99K,,,A,N,
SRCE100,CE100 (Futura),,,A,N,
SRCE150,CE150 (Futura),,,A,N,
SRCE200,CE200 (Futura),,,A,N,
SRCE250,CE250 (Futura),,,A,N,
SRCE350,"CE300, CE350 (Futura)",,,A,N,
SRCG500,CG500,,,A,N,
SRCG550,CG550,,,A,N,
SRCG590,CG590,,,A,N,
SRCM17,CM17,,,A,N,
SRCSP1,CSP1,,,A,N,
SRCXL,CXL,,,A,N,
SRDECOR,DECOR,,,A,N,
SRDL17,DL17,,,A,N,
SRDSX,DSX,,,A,N,
SRDSX II,DSX II,,,A,N,
SRDX-14C,DX-14C,,,A,N,
SRDX14,DX-14,,,A,N,
SRE99670,E99670,,,A,N,
SRFM17,FM17,,,A,N,
SRFM17N,FM17(NEW),,,A,N,
SRFM19,FM19,,,A,N,
SRFM19N,FM19(NEW),,,A,N,
SRFM21,FM21,,,A,N,
SRFM22,FM22,,,A,N,
SRFM22N,FM22(NEW),,,A,N,
SRFQ4,FQ4,,,A,N,
SRHD102,HD102,,,A,N,
SRHD105,HD105,,,A,N,
SRHD110,HD110,,,A,N,
SRLE,LE,,,A,N,
SRMP4,MP4,,,A,N,
SRMSP7,MSP7,,,A,N,
SRMSP8,MSP8,,,A,N,
SRPRO9S,PRO9S,,,A,N,
SRQ,Quantum Series...,,,A,N,
SRSEQS6000,SEQS-6000,,,A,N,
SRSEQS6700,SEQS-6700,,,A,N,
SRSES1000,SES1000 (Futura),,,A,N,
SRSES2000,SES2000 (Futura),,,A,N,
SRSM14,SM14,,,A,N,
SRXL1,XL1,,,A,N,
SRXL10,XL10,,,A,N,
SRXL100,XL100,,,A,N,
SRXL1000,XL1000,,,A,N,
SRXL150,XL150,,,A,N,
SRXL2021,XL2021,,,A,N,
SRXL3400,XL3400,,,A,N,
SRXL400,XL-400 (Futura),,,A,N,
SRXL420,XL-420,,,A,N,
SRXL50,XL50,,,A,N,
SRXL500,XL-500,,,A,N,
SRXL5000,XL5000,,,A,N,
SRXL550,XL-550 (Futura),,,A,N,
SRXL580,XL-580,,,A,N,
SRXL6000,XL6000,,,A,N,
SWA,Misc.- Washers,* Tension Washers: check from Tension Parts.,,A,N,
SWA-TS,Tension Washers,,,A,N,
TA793,"Tacony 793, FA793",,,A,N,
TH&SB,Threads & Stabilizer,,,A,N,
THREAD,Threads,Brands:* Gutermann* Alphasew * Coats & Clark * A&E* Swiss Metrosene  * Fil-Tec Prewound Bobbins* Sulky,,A,N,
TS,Tension Completes & Parts, OTHER TENSION COMPLETES:* Riccar* Juki* Japanere Zigzag & Others,,B,N,
TS-BR,Brother,,,A,N,
TS-K,Kenmore,,,A,N,
TS-NH,New Home,,,A,N,
TS-P,* Tension Parts,,"Included:* Others: Indicator Flange, Nut, Adaptor, Cap, Knob, Felt, Roller, Plate, Thread Regulator, Pin, Check Spring Holding Plate, Clutch, Tension Unit, Stud & Gear, Release & Pin, .....* Tension Springs* Tension Washers* Tension Dials* Tension Disks* Tension Guides & Covers* Check Springs",B,N,
TS-P-B,Bernina,,,A,N,
TS-P-BBL,"Babylock, Simplicity, Tacony",,,A,N,
TS-P-BR,Brother,,,A,N,
TS-P-E,Elna,,,A,N,
TS-P-K,Kenmore,,,A,N,
TS-P-NE,Necchi,,,A,N,
TS-P-NH,New Home,,,A,N,
TS-P-PF,Pfaff,,,A,N,
TS-P-S,Singer,,,A,N,
TS-P-V,Husqvarna (Viking),,,A,N,
TS-P-W,White,,,A,N,
TS-PDIAL,Tension Dials,,,A,N,
TS-PDISK,Tension Disks,,,A,N,
TS-PGUIDE,Tension Guides & Covers,,,A,N,
TS-PSPG,Check Springs,"* Other Check Springs: Fits Riccar, Universal, Classic, Free.",,A,N,
TS-S,Singer,,,A,N,
TS-V,Husqvarna (Viking),,,A,N,
TS-W,White,,,A,N,
TWEEZER,Tweezers,,,A,N,
US34700,34700,,,A,N,
US35800,35800,,,A,N,
US36200,36200,,,A,N,
US39200,39200,,,A,N,
US39500,39500,,,A,N,
US39600,39600,,,A,N,
US39800,39800,,,A,N,
US50000,50000,,,A,N,
US51400,51400,,,A,N,
US52700,52700,,,A,N,
US53100,53100,,,A,N,
US53800,53800,,,A,N,
US57700,57700,,,A,N,
US61200,61200,,,A,N,
US61300,61300,,,A,N,
US61400,61400,,,A,N,
US63400,63400,,,A,N,
USBLIND,Blindstitch,,,A,N,
V#1,#1,,,A,N,
V#1+,#1+,,,A,N,
V100,100,,,A,N,
V1000,1000  Huskylock,,,A,N,
V1000L,1000L  ..............Huskylock,,,A,N,
V1001L,1001L  ..............Huskylock,,,A,N,
V1002L,1002L,,,A,N,
V1002LCD,1002LCD  Huskylock,,,A,N,
V1003L,1003L,,,A,N,
V1003LCD,1003LCD  Huskylock,,,A,N,
V100S,100 ............(Scandinavia),,,A,N,
V1010,1010,,,A,N,
V1020,1020,,,A,N,
V1030,1030,,,A,N,
V1040,1040,,,A,N,
V105,105,,,A,N,
V1050,1050,,,A,N,
V1060,1060,,,A,N,
V1070,1070,,,A,N,
V1090,1090,,,A,N,
V1100,1100,VIKING,,A,N,
V1122,1122,,,A,N,
V1132,1132,,,A,N,
V1140,1140,,,A,N,
V1142,1142,,,A,N,
V1149,1149,,,A,N,
V116,116 Emerald,,,A,N,
V118,118 Emerald,,,A,N,
V120,120,,,A,N,
V1200,1200,,,A,N,
V122,122,,,A,N,
V1250,1250,,,A,N,
V140,140,,,A,N,
V145,145,,,A,N,
V150,150,,,A,N,
V1500,1500,,,A,N,
V160,160,,,A,N,
V1610,1610,,,A,N,
V165,165,,,A,N,
V170,170,,,A,N,
V180,180,,,A,N,
V183,183 Emerald,,,A,N,
V185,185,,,A,N,
V190,190,,,A,N,
V20,20,,,A,N,
V200,200 ............(Scandinavia),,,A,N,
V2000,2000,,,A,N,
V205,205,,,A,N,
V207,207 ...............(Huskystar),,,A,N,
V208,208,,,A,N,
V209,209,,,A,N,
V21,21,,,A,N,
V210,210,,,A,N,
V211,211,,,A,N,
V212,212,,,A,N,
V213,213,,,A,N,
V214,214,,,A,N,
V215,215 .............. (Huskystar),,,A,N,
V219,219 ...............(Huskystar),,,A,N,
V21E,21E,,,A,N,
V220,220,,,A,N,
V224,224 ...............(Huskystar),,,A,N,
V225,225,,,A,N,
V230,230,,,A,N,
V234,234,,,A,N,
V234D,234D  .............. Huskylock,,,A,N,
V250,250,,,A,N,
V2780,2780,,,A,N,
V2800,2800,,,A,N,
V2840,2840,,,A,N,
V2870,2870,,,A,N,
V290,290,,,A,N,
V3.0,3.0 (Coverlock),,,A,N,
V300,300  ..............  Huskylock,,,A,N,
V300E,300E,,,A,N,
V300S,300 ............(Scandinavia),,,A,N,
V3010,3010,,,A,N,
V305,305,,,A,N,
V310,310,,,A,N,
V315,315,,,A,N,
V320,320,,,A,N,
V3230,3230,,,A,N,
V3240,3240,,,A,N,
V325,325,,,A,N,
V330,330,,,A,N,
V335,335,,,A,N,
V340,340  ................Huskylock,,,A,N,
V3400,3400  Huskylock,,,A,N,
V340D,340D ............... Huskylock,,,A,N,
V341,341   ...............Huskylock,,,A,N,
V341D,341D   ..............Huskylock,,,A,N,
V350,350,,,A,N,
V3610,3610,,,A,N,
V3800,3800,,,A,N,
V3900,3900,,,A,N,
V4.0,4.0 (Coverlock),,,A,N,
V400,400,,,A,N,
V400S,400 ............(Scandinavia),,,A,N,
V4020,4020,,,A,N,
V4100,4100,,,A,N,
V415,415,,,A,N,
V425,425,,,A,N,
V430,430   .............. Huskylock,,,A,N,
V4300,4300,,,A,N,
V431,431  ................Huskylock,,,A,N,
V435,435  ................Huskylock,,,A,N,
V435C,435C  ...............Huskylock,,,A,N,
V435D,435D  Huskylock,,,A,N,
V440,440  ................Huskylock,,,A,N,
V441,441  Huskylock,,,A,N,
V444,444,,,A,N,
V445,445,,,A,N,
V4500,4500,,,A,N,
V4700,4700,,,A,N,
V49,49,,,A,N,
V4900,4900,,,A,N,
V500,500,,,A,N,
V51,51,,,A,N,
V52,52,,,A,N,
V5230,5230,,,A,N,
V530,530  ................Huskylock,,,A,N,
V535,535  ................Huskylock,,,A,N,
V535C,535C  ...............Huskylock,,,A,N,
V535D,535D  ...............Huskylock,,,A,N,
V540,540,,,A,N,
V5430,5430,,,A,N,
V545,545,,,A,N,
V550,550,,,A,N,
V555,555,,,A,N,
V560,560  ............... Huskylock,,,A,N,
V560E,560E,,,A,N,
V560ED,560ED  ..............Huskylock,,,A,N,
V560EDT,560EDT,,,A,N,
V5610,5610,,,A,N,
V5710,5710,,,A,N,
V600,600 (ROSE),,,A,N,
V6000,6000,,,A,N,
V6010,6010,,,A,N,
V6020,6020,,,A,N,
V6030,6030,,,A,N,
V605,605 (ROSE),,,A,N,
V610,610,,,A,N,
V6170,6170,,,A,N,
V620,620,,,A,N,
V6230,6230,,,A,N,
V6240,6240,,,A,N,
V6260,6260,,,A,N,
V6270,6270,,,A,N,
V630,630,,,A,N,
V630NS,630 N.S,,,A,N,
V6360,6360,,,A,N,
V6370,6370,,,A,N,
V6400,6400,,,A,N,
V6430,6430,,,A,N,
V6440,6440,,,A,N,
V6450,6450,,,A,N,
V6460,6460,,,A,N,
V6470,6470,,,A,N,
V6500,6500,,,A,N,
V650ED,650ED  Huskylock,,,A,N,
V6570,6570,,,A,N,
V660,660,,,A,N,
V6600,6600,,,A,N,
V660CD,660CD  ..............Huskylock,,,A,N,
V6640,6640,,,A,N,
V6690,6690,,,A,N,
V680CD,680CD  ............. Huskylock,,,A,N,
V70,70,,,A,N,
V700,700  ................Huskylock,,,A,N,
V715,715 ..............  (Platinum),,,A,N,
V730,730 ..............  (Platinum),,,A,N,
V735,735 ..............  (Platinum),,,A,N,
V750,750 ............... (Platinum),,,A,N,
V755,755 ................(Platinum),,,A,N,
V770,770 ................(Platinum),,,A,N,
V775,775 ................(Platinum),,,A,N,
V800,800  ................Huskylock,,,A,N,
V830,830 ................(Sapphire),,,A,N,
V835,835 ................(Sapphire),,,A,N,
V850,850 ................(Sapphire),,,A,N,
V855,855 ................(Sapphire),,,A,N,
V870,870 ................(Sapphire),,,A,N,
V875,875 ............... (Sapphire),,,A,N,
V8800,8800,,,A,N,
V90,90,,,A,N,
V900,900  ................Huskylock,,,A,N,
V901,901 Huskylock,,,A,N,
V905,905  Huskylock,,,A,N,
V910,910  Huskylock,,,A,N,
V935,935,,,A,N,
V936,936  Huskylock,,,A,N,
V940,940,,,A,N,
V945,945,,,A,N,
V95,95,,,A,N,
V950,950,,,A,N,
V950E,950E ...............(Platinum),,,A,N,
V955E,955E ...............(Platinum),,,A,N,
V960,960,,,A,N,
V980,980,,,A,N,
V990,990,,,A,N,
V990S,990S,,,A,N,
VC10,C10,,,A,N,
VC20,C20,,,A,N,
VDESG1,Designer I,,,A,N,
VDESG2,Designer II,,,A,N,
VDESGD,Designer Diamond,,,A,N,
VDESGRUBY,Designer Ruby,,,A,N,
VDESGSE,Designer SE,,,A,N,
VDESN,* Designer Series:,,,A,N,
VE10,E10 ( Huskystar ),,,A,N,
VE20,E20 (Huskystar ),,,A,N,
VEM10,EM10,,,A,N,
VHUSKYSTAR,* Huskystar Series:,,,A,N,
VIKING,Husqvarna -SewingMachines,,,B,N,
VIKING-S,Husqvarna - HuskyLock,,,A,N,
VIRIS,IRIS,,,A,N,
VLISA,LISA,,,A,N,
VM530,M530,,,A,N,
VM560,M560,,,A,N,
VM560ED,M560ED,,,A,N,
VMEGA,Mega Quilter,,,A,N,
VOSCAR,OSCAR ..............(Sapphire),,,A,N,
VPLATINUM,* Platinum Series:,,,A,N,
VPLUS,PLUS ...............(Platinum),,,A,N,
VQUILT I,Designer Quilt I,,,A,N,
VQUILT II,Designer Quilt II,,,A,N,
VS21,S21  Huskylock,,,A,N,
VS25,S25  Huskylock,,,A,N,
VSACAND,* Scandinavia Series:,,,A,N,
VSAPPHIRE,* Sapphire Series:,,,A,N,
VTOPAZ,Designer Topaz,,,A,N,
VVICT,VICTORIA,,,A,N,
VVIVA,VIVA,,,A,N,
W1001L,1001L,,,A,N,
W1010,1010,,,A,N,
W1033,1033,,,A,N,
W1044,1044,,,A,N,
W106,106,,,A,N,
W1065,1065,,,A,N,
W1066,1066,,,A,N,
W1077,1077,,,A,N,
W1079,1079,,,A,N,
W1080,1080,,,A,N,
W1088,1088,,,A,N,
W1099,1099,,,A,N,
W1111,1111,,,A,N,
W1122,1122,,,A,N,
W1132,1132,,,A,N,
W1142,1142,,,A,N,
W1164,1164,,,A,N,
W1166,1166,,,A,N,
W1202,1202,,,A,N,
W1210,1210,,,A,N,
W1265,1265,,,A,N,
W1315,1315,,,A,N,
W134,134,,,A,N,
W1365,1365,,,A,N,
W1405,1405,,,A,N,
W1407,1407,,,A,N,
W1409,1409,,,A,N,
W1410,1410,,,A,N,
W1411,1411,,,A,N,
W1415,1415,,,A,N,
W1418,1418,,,A,N,
W1425,1425,,,A,N,
W1455,1455,,,A,N,
W1465,1465,,,A,N,
W1466,1466,,,A,N,
W1470,1470,,,A,N,
W1477,1477,,,A,N,
W1488,1488,,,A,N,
W1499,1499,,,A,N,
W1500,1500   Superlock,,,A,N,
W1505,1505,,,A,N,
W151,151,,,A,N,
W1510,1510,,,A,N,
W1514,1514,,,A,N,
W1515,1515,,,A,N,
W1517,1517,,,A,N,
W1523,1523,,,A,N,
W1525,1525,,,A,N,
W1527,1527,,,A,N,
W153,153,,,A,N,
W1563,1563,,,A,N,
W1570,1570,,,A,N,
W1577,1577,,,A,N,
W1588,1588,,,A,N,
W1599,1599,,,A,N,
W1600,1600,,,A,N,
W162,162,,,A,N,
W1620,1620,,,A,N,
W1630,1630,,,A,N,
W1632,1632,,,A,N,
W1634,1634,,,A,N,
W164,164,,,A,N,
W165,165,,,A,N,
W1655,1655,,,A,N,
W166,166,,,A,N,
W1665,1665,,,A,N,
W1666,1666,,,A,N,
W167,167,,,A,N,
W1680,1680,,,A,N,
W1710,1710,,,A,N,
W1717,1717,,,A,N,
W173,173,,,A,N,
W1730,1730,,,A,N,
W1740,1740,,,A,N,
W1750,1750,,,A,N,
W1755,1755,,,A,N,
W1760,1760,,,A,N,
W1762,1762,,,A,N,
W1766,1766,,,A,N,
W1776,1776,,,A,N,
W1777,1777,,,A,N,
W1780,1780,,,A,N,
W1787,1787,,,A,N,
W1788,1788,,,A,N,
W1800,1800   Superlock,,,A,N,
W1805,1805,,,A,N,
W1810,1810,,,A,N,
W184,184,,,A,N,
W1855,1855,,,A,N,
W1866,1866,,,A,N,
W1888,1888,,,A,N,
W1899,1899,,,A,N,
W1900,1900   Superlock,,,A,N,
W1911,1911,,,A,N,
W1919,1919,,,A,N,
W1927,1927,,,A,N,
W1934,1934,,,A,N,
W1934D,1934D   Superlock,,,A,N,
W1955,1955,,,A,N,
W1977,1977,,,A,N,
W1999,1999,,,A,N,
W2000,2000   Superlock,,,A,N,
W2031,2031,,,A,N,
W2037,2037,,,A,N,
W206,206   Superlock,,,A,N,
W207,207,,,A,N,
W208,208   Superlock,,,A,N,
W2134,2134,,,A,N,
W2135,2135,,,A,N,
W2137,2137,,,A,N,
W215,215,,,A,N,
W216,216   Superlock,,,A,N,
W219,219,,,A,N,
W2200,2200,,,A,N,
W221,221,,,A,N,
W221N,221N,,,A,N,
W2220,2220,,,A,N,
W2221,2221,,,A,N,
W2222,2222,,,A,N,
W2235,2235,,,A,N,
W2237,2237,,,A,N,
W224,224,,,A,N,
W228,228   Superlock,,,A,N,
W230,230,,,A,N,
W2334,2334,,,A,N,
W2335,2335,,,A,N,
W2337,2337,,,A,N,
W234DE,234DE,,,A,N,
W2360,2360,,,A,N,
W246R,246R,,,A,N,
W2535,2535,,,A,N,
W2536,2536,,,A,N,
W261,261,,,A,N,
W262,262,,,A,N,
W263,263,,,A,N,
W264,264,,,A,N,
W265,265,,,A,N,
W270,270,,,A,N,
W280,280,,,A,N,
W2838,2838,,,A,N,
W290,290,,,A,N,
W2932,2932,,,A,N,
W2999,2999,,,A,N,
W299D,299D,,,A,N,
W300,300,,,A,N,
W301,301,,,A,N,
W303,303,,,A,N,
W305,305,,,A,N,
W3051,3051,,,A,N,
W3052,3052,,,A,N,
W3077,3077,,,A,N,
W31,31,,,A,N,
W310,310,,,A,N,
W312,312,,,A,N,
W3200,3200,,,A,N,
W322,322,,,A,N,
W323,323,,,A,N,
W3300,3300,,,A,N,
W3354,3354,,,A,N,
W3355,3355,,,A,N,
W3356,3356,,,A,N,
W3365,3365,,,A,N,
W340,340,,,A,N,
W341,341,,,A,N,
W346,346,,,A,N,
W3500,3500,,,A,N,
W3554,3554,,,A,N,
W363,363,,,A,N,
W364,364,,,A,N,
W365,365,,,A,N,
W3652,3652,,,A,N,
W366,366,,,A,N,
W370,370,,,A,N,
W3851,3851,,,A,N,
W3854,3854,,,A,N,
W3900,3900,,,A,N,
W3954,3954,,,A,N,
W3955,3955,,,A,N,
W4000,4000,,,A,N,
W4031,4031,,,A,N,
W404,404,,,A,N,
W4040,4040,,,A,N,
W4041,4041,,,A,N,
W4042,4042,,,A,N,
W4050,4050,,,A,N,
W4075,4075,,,A,N,
W41,41,,,A,N,
W415,415,,,A,N,
W423,423,,,A,N,
W426,426,,,A,N,
W43,43,,,A,N,
W431,431,,,A,N,
W4400,4400,,,A,N,
W4428,4428,,,A,N,
W447,447,,,A,N,
W4500,4500,,,A,N,
W455,455,,,A,N,
W463,463,,,A,N,
W464,464,,,A,N,
W465,465,,,A,N,
W466,466,,,A,N,
W468,468,,,A,N,
W472,472,,,A,N,
W477,477,,,A,N,
W4910,4910,,,A,N,
W499,499,,,A,N,
W500,500,,,A,N,
W5000,5000,,,A,N,
W503,503   Superlock,,,A,N,
W504,504    Superlock,,,A,N,
W505,505,,,A,N,
W510,510,,,A,N,
W5101,5101,,,A,N,
W5103,5103,,,A,N,
W5134,5134,,,A,N,
W5155,5155,,,A,N,
W5215,5215,,,A,N,
W523,523    Superlock,,,A,N,
W524,524,,,A,N,
W527,527,,,A,N,
W528,528,,,A,N,
W529,529,,,A,N,
W530,530,,,A,N,
W533,533,,,A,N,
W534,534   Superlock,,,A,N,
W534D,534D    Superlock,,,A,N,
W535,535,,,A,N,
W5437,5437,,,A,N,
W5438,5438,,,A,N,
W5439,5439,,,A,N,
W5500,5500,,,A,N,
W564,564,,,A,N,
W565,565,,,A,N,
W566,566,,,A,N,
W568,568,,,A,N,
W573,573,,,A,N,
W578,578,,,A,N,
W5820,5820,,,A,N,
W5823,5823,,,A,N,
W5839,5839,,,A,N,
W599,599,,,A,N,
W603,603,,,A,N,
W609,609,,,A,N,
W610,610,,,A,N,
W611,611,,,A,N,
W612,612,,,A,N,
W614,614,,,A,N,
W617,617,,,A,N,
W618,618,,,A,N,
W620,620,,,A,N,
W622,622,,,A,N,
W625,625,,,A,N,
W626,626,,,A,N,
W628,628,,,A,N,
W629,629,,,A,N,
W634D,634D   Superlock,,,A,N,
W639,639,,,A,N,
W640,640,,,A,N,
W641,641,,,A,N,
W644,644,,,A,N,
W645,645,,,A,N,
W6477,6477,,,A,N,
W6478,6478,,,A,N,
W6479,6479,,,A,N,
W651,651 ZZ,,,A,N,
W656,656,,,A,N,
W660,660,,,A,N,
W664,664,,,A,N,
W666,666,,,A,N,
W667,667,,,A,N,
W669,669,,,A,N,
W670,670,,,A,N,
W671,671,,,A,N,
W672,672,,,A,N,
W673,673,,,A,N,
W674,674,,,A,N,
W675,675,,,A,N,
W683,683,,,A,N,
W685,685,,,A,N,
W690,690,,,A,N,
W693FA,693FA,,,A,N,
W700,700,,,A,N,
W7000,7000,,,A,N,
W7011,7011,,,A,N,
W7012,7012,,,A,N,
W7013,7013,,,A,N,
W710,710,,,A,N,
W713,713,,,A,N,
W7234,7234 (7234D)   Powerlock,,,A,N,
W725,725,,,A,N,
W734,734   Superlock,,,A,N,
W7340,7340   Superlock,,,A,N,
W734D,734D   Superlock,,,A,N,
W734DW,734DW   Superlock,,,A,N,
W740,740,,,A,N,
W75,75,,,A,N,
W750,750,,,A,N,
W762,762,,,A,N,
W763,763,,,A,N,
W764,764,,,A,N,
W765,765,,,A,N,
W766,766,,,A,N,
W769,769,,,A,N,
W77,77,,,A,N,
W7700,7700,,,A,N,
W777,777,,,A,N,
W782,782,,,A,N,
W793,793,,,A,N,
W7934DW,7934DW   Super lock,,,A,N,
W793WD,793WD,,,A,N,
W80,80,,,A,N,
W8000,8000,,,A,N,
W801,801,,,A,N,
W802,802,,,A,N,
W804,804,,,A,N,
W816,816,,,A,N,
W8234,8234   Superlock,,,A,N,
W834,834,,,A,N,
W834D,834D,,,A,N,
W834DW,834DW   Superlock,,,A,N,
W840,840,,,A,N,
W841,841,,,A,N,
W844,844,,,A,N,
W8500,8500,,,A,N,
W8600,8600,,,A,N,
W869,869,,,A,N,
W870,870,,,A,N,
W8800,8800,,,A,N,
W888,888,,,A,N,
W8910,8910,,,A,N,
W8923,8923,,,A,N,
W893,893,,,A,N,
W8931,8931,,,A,N,
W8932,8932,,,A,N,
W8933,8933,,,A,N,
W899,899,,,A,N,
W905,905    Superlock,,,A,N,
W910,910   Superlock,,,A,N,
W933,933,,,A,N,
W935,935,,,A,N,
W941,941,,,A,N,
W944,944,,,A,N,
W949,949,,,A,N,
W954,954,,,A,N,
W955,955,,,A,N,
W967,967,,,A,N,
W970,970,,,A,N,
W972,972,,,A,N,
W976,976,,,A,N,
W977,977,,,A,N,
W979,979,,,A,N,
W9800,9800,,,A,N,
W988,988,,,A,N,
W9951,9951,,,A,N,
W999,999,,,A,N,
WESP4000,ESP4000,,,A,N,
WET10,ET10,,,A,N,
WET6,ET6,,,A,N,
WHITE,White Sewing Machines,,,B,N,
WHITE-O,White Superlock,,,A,N,
WISS,Wiss Scissors,,,A,N,
WRENCH,Wrenches & Screw Drivers,,,A,N,
WS34,S34   Superlock,,,A,N,
WS34D,S34D   Superlock,,,A,N,
WSL234,SL234,,,A,N,
WSL234D,SL234D   Superlock,,,A,N,
WSL34,SL34   Superlock,,,A,N,
WSL34D,SL34D   Superlock,,,A,N,
XEURO,* Euro Pro,,,A,N,
